TITCK_ID,TITCK_Ilac_Adi,ATC_Barkod,ATC_Kodu,ATC_Durumu,Match Score
4614,ERASEF 500 MG FİLM KAPLI TABLET,8681234741109,J01DC10,Aktif,74.78
4616,ERAXIS 100 MG IV İNFüZYONLUK ÇöZELTI HAZıRLAMAK İçIN TOZ,8681308271013,J02AX06,Aktif,71.2
4617,Erbinna 40 mg I.V. Enjeksiyon İçin Liyofilize Toz İçeren Flakon,8699702774092,A02BC01,Pasif,87.79
4620,ERBİNOL 250 MG TABLET,8680199032017,D01BA02,Pasif,78.91
4621,ERBİTUX 100 MG/20 ML IV İNFÜZYONLUK ÇÖZELTİ,8699808770110,L01FE01,Aktif,76.56
4622,ERBİTUX 500 MG/100 ML IV İNFÜZYONLUK ÇÖZELTİ,8699808770127,L01FE01,Aktif,76.84
4624,ERCEFURYL 200 MG/5 ML ORAL SÜSPANSIYON,8699809706613,A07AX03,Pasif,82.86
4625,ERDOBİL 175 MG/5 ML ORAL SüSPANSIYON HAZıRLAMAK IçIN TOZ,8699569280538,R05CB15,Aktif,87.86
4626,ERDOBİL 300 MG SERT KAPSüL,8699569150602,R05CB15,Aktif,82.44
4627,ERDOSTIN 300 MG KAPSÜL,8699516151164,R05CB15,Aktif,97.54
4628,ERDOSTİN SÜSPANSİYON İÇİN KURU TOZ (PEDİATRİK KULLANIM),8699516286934,R05CB15,Aktif,72.47
4629,ERDOSTIN SÜSPANSIYON IÇIN KURU TOZ 100 ML/200 ML,8699516281199,R05CB15,Aktif,93.24
4634,"ERELZİ 25 MG/0,5 ML ENJEKSIYONLUK çöZELTI IçEREN KULLANıMA HAZıR ENJEKTöR",8681428951420,L04AB01,Aktif,89.21
4635,ERELZİ 50 MG/1 ML ENJEKSIYONLUK çöZELTI IçEREN KULLANıMA HAZıR ENJEKTöR,8681428951420,L04AB01,Aktif,91.07
4636,ERELZİ 50 MG/1 ML ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR KALEM,8681428951420,L04AB01,Aktif,96.02
4637,EREXFİL 5 MG FILM KAPLı TABLET,8681880090125,G04BE08,Aktif,88.25
4639,ERFULYN 200 MG/5 ML ORAL SüSPANSIYON,8699540700253,A07AX03,Aktif,71.7
4641,ERIGIB 150 MG SERT KAPSüL,8699525158369,L01XJ01,Aktif,92.23
4642,ERIOLAN  50  MG  ENJEKSIYONLUK/İNFüZYONLUK ÇöZELTI İçIN LIYOFILIZE TOZ VE ÇöZüCü,8681835338500,L01AA03,Pasif,72.08
4649,ERIVEDGE 150 MG SERT KAPSÜL,8699505152066,L01XJ01,Aktif,85.18
4650,ERLEADA 60 MG FILM KAPLı TABLET,8699593095436,L02BB05,Aktif,94.66
4660,"ERTES72 1,5 MG TABLET",8681026050433,G03AD01,Aktif,88.76
4667,ERYACNE %4 JEL,8699727340074,D10AF02,Pasif,71.74
4670,ESBRIET 267 MG FILM KAPLI TABLET,8699505091228,L04AX05,Aktif,92.43
4671,ESBRIET 801 MG FILM KAPLI TABLET,8699505091235,L04AX05,Aktif,92.5
4672,ESELAN 40 MG IV ENJEKSİYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8699769790035,A02BC01,Pasif,73.26
4673,ESEMEPROL 40 MG I.V. İNFÜZYON / ENJEKSİYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8681735790118,A02BC05,Aktif,77.13
4678,"ESLOTİN 2,5 MG/5 ML ŞURUP",8680199571202,R06AX27,Pasif,82.83
4679,ESLOTİN 5 MG FİLM TABLET,8680199093179,R06AX27,Pasif,79.78
4680,ESMARA 20 MG ENTERIK KAPLI PELLET TABLET,8699033040385,A02BC05,Pasif,90.16
4681,ESMARA 40 MG ENTERIK KAPLI PELLET TABLET,8699033040385,A02BC05,Pasif,91.96
4683,ESMAX 15 MG FILM KAPLı TABLET,8699543092607,N06AB10,Aktif,72.73
4685,ESMAX 5 MG FILM KAPLı TABLET,8699543092591,N06AB10,Aktif,72.12
4687,ESMOBLOC 10 MG/ML I.V. İNFÜZYON İÇİN ÇÖZELTİ,8699606524861,C07AB09,Aktif,75.34
4688,ESMOBLOC 20 MG/ML I.V. İNFüZYON İçIN ÇöZELTI,8699606524861,C07AB09,Aktif,70.19
4693,ESOBLOK 40MG İ.V. İNFÜZYON/ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON,8699525790019,A02BC05,Aktif,76.16
4694,ESODAX 400MG FILM KAPLI TABLET,8699578090876,M01AB08,Pasif,85.14
4695,ESODAX 500MG FİLM TABLET,8699578090906,M01AB08,Pasif,78.82
4696,ESOM 20 MG ENTERİK KAPLI MİKROPELLET KAPSÜL,8699540090743,A02BC05,Aktif,71.3
4697,ESOM 40 MG  IV  İNFüZYONLUK/ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK İçIN TOZ,8699606795476,A02BC05,Aktif,71.67
4698,ESOM 40 MG ENTERİK KAPLI MİKROPELLET KAPSÜL,8699540090743,A02BC05,Aktif,72.74
4703,ESOPRAL 40 MG ENTERİK KAPLI TABLET,8699792031648,A02BC05,Pasif,93.94
4704,ESOPRAL 40 MG KAPSÜL,8699792171610,A02BC05,Aktif,74.14
4715,ESPLUS 10 MG FILM TABLET,8680881093807,N06AB10,Aktif,71.67
4716,ESPLUS 20 MG FILM TABLET,8680881093821,N06AB10,Aktif,71.75
4718,ESRAM 10 MG FILM TABLET,8699540096011,N06AB10,Pasif,76.74
4719,ESRAM 20 MG FILM TABLET,8699540096059,N06AB10,Aktif,80.55
4721,ESSIUM 40 MG I.V. ENJEKSIYONLUK/İNFüZYONLUK ÇöZELTI HAZıRLAMAK IçIN TOZ,8699606795476,A02BC05,Aktif,85.46
4722,"ESTENOL 0,5 MG İNFüZYONLUK ÇöZELTI HAZıRLAMAK  İçIN TOZ VE ÇöZüCü",8699738270025,B01AC09,Pasif,70.15
4723,"ESTENOL 1,5 MG İNFüZYONLUK ÇöZELTI HAZıRLAMAK  İçIN TOZ VE ÇöZüCü",8699738270025,B01AC09,Pasif,70.62
4724,ESTEREBAN 30 MG/3 ML S.C. ENJEKSİYONLUK  ÇÖZELTİ  İÇEREN  KULLANIMA HAZIR ENJEKTÖR,8699651521150,B06AC02,Pasif,88.4
4732,ESTRACYT 140 MG KAPSüL,8681308151018,L01XX11,Pasif,83.23
4733,ESTRADERM TTS 25,8699504810080,G03CA03,Pasif,87.02
4734,ESTRIOL VAJINAL KREM,8699708360138,G03CA04,Aktif,93.7
4735,ESTROFEM 2 MG FILM KAPLI TABLET,8699676090266,G03CA03,Aktif,83.06
4737,"ETACID  %0,05  BURUN  SPREYI,  SüSPANSIYON",8680199542752,R01AD09,Pasif,74.74
4738,ETAMIVIR 75 MG SERT KAPSüL,8681986160104,J05AH02,Aktif,83.36
4751,ETOFAST 1 G / 2 ML ENJEKSIYONLUK çöZELTI,8699587753472,M01AG,Aktif,84.5
4753,ETOL 200 MG FİLM TABLET,8699540090606,M01AB08,Pasif,86.86
4754,ETOL 300 MG FİLM TABLET,8699540090668,M01AB08,Pasif,87.03
4756,ETOL FORT 400 MG FİLM TABLETT,8699540091139,M01AB08,Pasif,82.32
4757,ETOL SR 600MG UZATILMIŞ SALIMLI TABLET,8699540030015,M01AB08,Aktif,89.87
4762,ETOPAN 500MG FILM TABLET,8699502092891,M01AB08,Pasif,76.71
4763,ETOPEX 100MG/5ML IV İNFÜZYON İÇIN ÇÖZELTI İÇEREN FLAKON,8699525766342,L01CB01,Aktif,73.43
4765,ETOPOSID 'EBEWE' 100MG/5ML IV İNFÜZYON İÇIN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699205760158,L01CB01,Pasif,81.87
4766,ETOPOSID 'EBEWE' 50MG/2.5ML IV İNFÜZYON İÇIN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699205760141,L01CB01,Pasif,81.71
4767,ETOPOSID EBEWE 100 MG/5 ML IV INFÜZYON IÇIN KONSANTRE ÇÖZELTI IÇEREN FLAKON,8699205760158,L01CB01,Pasif,87.28
4768,ETOPOSID EBEWE 50 MG/2.5 ML IV INFÜZYON IÇIN KONSANTRE ÇÖZELTI IÇEREN FLAKON,8699205760141,L01CB01,Pasif,87.34
4769,ETOSİD 100 MG/5 ML IV İNFÜZYON İÇİN KONSANTRE SOLÜSYON İÇEREN FLAKON,8699828760054,L01CB01,Aktif,70.63
4770,"ETOSİD 50 MG/2,5 ML IV İNFÜZYON İÇİN KONSANTRE SOLÜSYON İÇEREN FLAKON",8699828760054,L01CB01,Aktif,72.13
4771,ETOTAC 400 MG FİLM TABLET,8680760091764,M01AB08,Pasif,79.7
4772,ETOTAC SR 600 MG UZATILMIŞ SALIMLI FİLM KAPLI TABLET,8680760091832,M01AB08,Aktif,76.05
4774,"ETOVER  100  MG/ML  SPREY,  ÇöZELTI",8681085010607,M02AA06,Pasif,91.78
4775,ETOVER 1 G/2 ML IM ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8681085010621,M01AG,Aktif,81.96
4776,ETOXA 400 MG FILM TABLET,8699578090852,M01AB08,Pasif,80.87
4777,ETRANG 25 MG FILM KAPLI TABLET,8699586094712,B02BX05,Aktif,93.52
4778,ETRANG 50 MG FILM KAPLI TABLET,8699586094729,B02BX05,Aktif,93.47
4781,ETYOMID 250 MGŞEKER KAPLI TABLET,8699828120087,J04AD03,Pasif,83.98
4783,"EUMOVATE % 0,05  MERHEM",8699522386581,D07AB01,Aktif,76.93
4784,"EUMOVATE % 0,05 KREM",8699522356522,D07AB01,Aktif,75.8
4786,EUTHYROX 100 MCG TABLET,8699808010087,H03AA01,Aktif,74.08
4787,EUTHYROX 125 MCG TABLET,8699808010094,H03AA01,Aktif,74.81
4788,EUTHYROX 150 MCG TABLET,8699808010056,H03AA01,Aktif,74.56
4789,EUTHYROX 175 MCG TABLET,8699808010100,H03AA01,Pasif,76.14
4790,EUTHYROX 200 MCG TABLET,8699808010063,H03AA01,Pasif,74.23
4791,EUTHYROX 25 MCG TABLET,8699808010032,H03AA01,Aktif,74.15
4792,EUTHYROX 50 MCG TABLET,8699808010049,H03AA01,Aktif,74.33
4793,EUTHYROX 75 MCG TABLET,8699808010070,H03AA01,Aktif,74.52
4795,EVAXMUS 10 MG TABLET,8699638015351,L01EG02,Pasif,87.85
4796,EVAXMUS 5 MG TABLET,8699638015344,L01EG02,Pasif,87.77
4797,EVAXMUS 7.5 MG TABLET,8699638015344,L01EG02,Pasif,86.74
4798,"EVENITY 105 MG/1,17 ML ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR ENJEKTöR",8699862950244,M05BX06,Aktif,83.22
4799,EVEPTIN 100 MG FILM TABLET,8699724090392,N02BF01,Pasif,95.4
4800,EVEPTİN 250 MG/5 ML ORAL ÇÖZELTİ,8699724090392,N02BF01,Pasif,71.56
4801,EVEPTIN 300 MG FILM TABLET,8699724090392,N02BF01,Pasif,98.94
4802,EVEPTIN 400 MG FILM TABLET,8699724090408,N02BF01,Pasif,98.95
4803,EVEPTIN 600 MG FILM TABLET,8699724090415,N02BF01,Pasif,98.97
4804,EVEPTIN 800 MG FILM TABLET,8699724090422,N02BF01,Pasif,99.0
4807,EVICAP 100IU YUMUŞAK KAPSÜL,8699828190080,A11HA03,Aktif,75.03
4808,EVICAP 200IU YUMUŞAK KAPSÜL,8699828190097,A11HA03,Aktif,76.24
4809,EVICAP FORT 400IU YUMUŞAK KAPSÜL,8699828190127,A11HA03,Aktif,77.82
4818,EVOLTU 20 MG/20 ML İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN KONSANTRE,8699650772669,L01BB06,Aktif,76.64
4821,EVORABİN 1 MG/1 ML IV İNFÜZYONLUK KONSANTRE ÇÖZELTİ,8699828690207,L01BB06,Pasif,82.4
4822,EVOSTEN 175 MG/5 ML ORAL SÜSPANSİYON HAZIRLAMAK İÇİN TOZ (100 ML),8699514280057,R05CB15,Aktif,88.57
4823,EVOSTEN 300 MG SERT KAPSÜL,8699514150879,R05CB15,Aktif,88.31
4824,EVRENZO 100 MG FİLM KAPLI TABLET,8699043890505,B03XA05,Aktif,81.07
4825,EVRENZO 150 MG FİLM KAPLI TABLET,8699043890512,B03XA05,Aktif,81.35
4826,EVRENZO 20 MG FİLM KAPLI TABLET,8699043890475,B03XA05,Aktif,80.98
4827,EVRENZO 50 MG FİLM KAPLI TABLET,8699043890482,B03XA05,Aktif,80.98
